source,row,task,category,ground_truth,is_seen,specialized_loc_prob,specialized_qa_prob,specialized_decision,unified_loc_prob,unified_qa_prob,unified_decision
Завершенные_задачи__Асфальт__,3630,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,12597,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,True,0.9749,0.6059,HUMAN_REVIEW,0.9918,0.6059,HUMAN_REVIEW
Завершенные_задачи__Асфальт__,34794,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.0046,1.0,REJECT,0.0007,1.0,REJECT
Завершенные_задачи__Асфальт__,24316,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),asphalt,good,True,1.0,0.9995,ACCEPT,1.0,0.9995,ACCEPT
Завершенные_задачи__Асфальт__,41794,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9977,1.0,ACCEPT,0.9992,1.0,ACCEPT
Завершенные_задачи__Асфальт__,33464,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),asphalt,good,False,0.8807,1.0,HUMAN_REVIEW,0.6302,1.0,HUMAN_REVIEW
Завершенные_задачи__Асфальт__,41980,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),asphalt,good,False,0.9998,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,29695,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,True,0.9996,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,3458,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.699,0.9999,HUMAN_REVIEW,0.9407,0.9999,HUMAN_REVIEW
Завершенные_задачи__Асфальт__,13668,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9984,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,17965,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),asphalt,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,36880,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9993,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,8815,Ямы и выбоины в асфальтобетонном покрытии (Лотковая часть),asphalt,good,True,0.9999,1.0,ACCEPT,0.9999,1.0,ACCEPT
Завершенные_задачи__Асфальт__,19371,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,29436,Ямы и выбоины в асфальтобетонном покрытии (Гостевая парковка),asphalt,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,32545,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,8165,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.9992,1.0,ACCEPT,0.997,1.0,ACCEPT
Завершенные_задачи__Асфальт__,1931,Ямы и выбоины в асфальтобетонном покрытии (Остановка общественного транспорта),asphalt,good,True,0.9986,0.9999,ACCEPT,0.9999,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,40876,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,16085,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,1.0,0.9996,ACCEPT,1.0,0.9996,ACCEPT
Завершенные_задачи__Асфальт__,10647,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,20903,Ямы и выбоины в асфальтобетонном покрытии (Гостевая парковка),asphalt,good,False,0.9998,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,36988,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),asphalt,good,False,0.998,1.0,ACCEPT,0.9976,1.0,ACCEPT
Завершенные_задачи__Асфальт__,920,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.5561,0.9999,HUMAN_REVIEW,0.9959,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,37082,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9764,1.0,ACCEPT,0.9999,1.0,ACCEPT
Завершенные_задачи__Асфальт__,27412,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9756,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,6266,Ямы и выбоины в асфальтобетонном покрытии (Остановка общественного транспорта),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,7636,Ямы и выбоины в асфальтобетонном покрытии (Лотковая часть),asphalt,good,True,0.9878,1.0,ACCEPT,0.9999,1.0,ACCEPT
Завершенные_задачи__Асфальт__,30997,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.559,0.9999,HUMAN_REVIEW,0.9963,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,7903,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,10346,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,,,ERROR,,,ERROR
Завершенные_задачи__Асфальт__,33456,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,True,0.9972,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,19629,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),asphalt,good,False,0.7851,0.9999,HUMAN_REVIEW,0.9701,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,34159,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),asphalt,good,False,0.9996,0.9994,ACCEPT,1.0,0.9994,ACCEPT
Завершенные_задачи__Асфальт__,18395,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,27916,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),asphalt,good,False,0.9999,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Асфальт__,32398,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,31712,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9999,0.9996,ACCEPT,1.0,0.9996,ACCEPT
Завершенные_задачи__Асфальт__,16389,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,30685,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,,,ERROR,,,ERROR
Завершенные_задачи__Асфальт__,37016,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9583,1.0,ACCEPT,0.9994,1.0,ACCEPT
Завершенные_задачи__Асфальт__,9720,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.976,1.0,ACCEPT,0.9987,1.0,ACCEPT
Завершенные_задачи__Асфальт__,25773,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),asphalt,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,12804,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.0887,0.9999,REJECT,0.1187,0.9999,REJECT
Завершенные_задачи__Асфальт__,40243,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,1.0,0.999,ACCEPT,1.0,0.999,ACCEPT
Завершенные_задачи__Асфальт__,34118,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,9179,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,4696,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9974,1.0,ACCEPT,0.9999,1.0,ACCEPT
Завершенные_задачи__Асфальт__,18588,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,bad,False,0.1633,0.9999,REJECT,0.3177,0.9999,HUMAN_REVIEW
Завершенные_задачи__Асфальт__,27879,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),asphalt,good,True,0.9974,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,22849,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9944,1.0,ACCEPT,0.9928,1.0,ACCEPT
Завершенные_задачи__Асфальт__,34084,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,True,0.9986,1.0,ACCEPT,0.9995,1.0,ACCEPT
Завершенные_задачи__Асфальт__,17973,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,176,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9998,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,19027,Ямы и выбоины в асфальтобетонном покрытии (Гостевая парковка),asphalt,good,False,0.0624,1.0,REJECT,0.0,1.0,REJECT
Завершенные_задачи__Асфальт__,20080,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.0161,0.9991,REJECT,0.786,0.9991,HUMAN_REVIEW
Завершенные_задачи__Асфальт__,39408,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,True,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,38938,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,32871,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),asphalt,good,False,1.0,0.9995,ACCEPT,1.0,0.9995,ACCEPT
Завершенные_задачи__Не_убранный_газон_,9814,Не убранный газон,lawn,good,False,0.763,1.0,HUMAN_REVIEW,0.9985,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,29518,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,0.9994,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,35612,Не убранный газон,lawn,good,False,1.0,0.9974,ACCEPT,1.0,0.9974,ACCEPT
Завершенные_задачи__Не_убранный_газон_,32030,Не убранный газон,lawn,good,False,0.9994,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,22819,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,21978,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,36494,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,50455,Не убранный газон,lawn,good,False,0.9995,1.0,ACCEPT,0.993,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,35932,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,24935,Не убранный газон,lawn,good,False,1.0,0.0272,REJECT,1.0,0.0272,REJECT
Завершенные_задачи__Не_убранный_газон_,30102,Не убранный газон,lawn,good,False,1.0,0.9998,ACCEPT,0.9998,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,21274,Не убранный газон,lawn,good,False,0.9998,0.9993,ACCEPT,0.9997,0.9993,ACCEPT
Завершенные_задачи__Не_убранный_газон_,12459,Не убранный газон,lawn,good,True,0.9999,0.9713,ACCEPT,1.0,0.9713,ACCEPT
Завершенные_задачи__Не_убранный_газон_,46125,Не убранный газон,lawn,good,False,0.9995,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,15779,Не убранный газон,lawn,good,False,1.0,0.9986,ACCEPT,1.0,0.9986,ACCEPT
Завершенные_задачи__Не_убранный_газон_,37810,Не убранный газон,lawn,good,False,0.9089,1.0,HUMAN_REVIEW,0.9997,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,25315,Не убранный газон,lawn,good,False,1.0,0.9996,ACCEPT,1.0,0.9996,ACCEPT
Завершенные_задачи__Не_убранный_газон_,15431,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,51295,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,27149,Не убранный газон,lawn,good,True,1.0,0.9997,ACCEPT,1.0,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,2881,Не убранный газон,lawn,bad,False,0.9842,1.0,ACCEPT,0.5081,1.0,HUMAN_REVIEW
Завершенные_задачи__Не_убранный_газон_,21037,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,0.9911,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,49247,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,31276,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,46635,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,53661,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,25201,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,25520,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,43887,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,52406,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,54277,Не убранный газон,lawn,good,False,1.0,0.9995,ACCEPT,1.0,0.9995,ACCEPT
Завершенные_задачи__Не_убранный_газон_,43112,Не убранный газон,lawn,good,True,1.0,0.9995,ACCEPT,1.0,0.9995,ACCEPT
Завершенные_задачи__Не_убранный_газон_,10049,Не убранный газон,lawn,good,False,1.0,0.9996,ACCEPT,1.0,0.9996,ACCEPT
Завершенные_задачи__Не_убранный_газон_,32756,Не убранный газон,lawn,good,False,0.9968,0.9999,ACCEPT,0.9967,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,2445,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,8342,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,33215,Не убранный газон,lawn,good,False,0.9229,1.0,HUMAN_REVIEW,0.9999,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,39026,Не убранный газон,lawn,good,True,1.0,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,21948,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,6630,Не убранный газон,lawn,good,False,0.1739,0.9989,REJECT,0.9652,0.9989,ACCEPT
Завершенные_задачи__Не_убранный_газон_,29106,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,6586,Не убранный газон,lawn,good,True,0.9997,0.9998,ACCEPT,0.1844,0.9998,REJECT
Завершенные_задачи__Не_убранный_газон_,34773,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,30207,Не убранный газон,lawn,good,False,0.9998,0.9997,ACCEPT,1.0,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,1012,Не убранный газон,lawn,good,False,0.9993,0.9993,ACCEPT,1.0,0.9993,ACCEPT
Завершенные_задачи__Не_убранный_газон_,47774,Не убранный газон,lawn,good,False,0.0217,0.9999,REJECT,0.5342,0.9999,HUMAN_REVIEW
Завершенные_задачи__Не_убранный_газон_,9520,Не убранный газон,lawn,bad,False,0.4793,0.9997,HUMAN_REVIEW,0.9474,0.9997,HUMAN_REVIEW
Завершенные_задачи__Не_убранный_газон_,27097,Не убранный газон,lawn,good,False,1.0,0.9992,ACCEPT,1.0,0.9992,ACCEPT
Завершенные_задачи__Не_убранный_газон_,43295,Не убранный газон,lawn,good,True,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,10197,Не убранный газон,lawn,good,True,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,4942,Не убранный газон,lawn,good,False,0.9993,1.0,ACCEPT,0.9958,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,31044,Не убранный газон,lawn,good,False,0.0002,0.9996,REJECT,0.0,0.9996,REJECT
Завершенные_задачи__Не_убранный_газон_,51687,Не убранный газон,lawn,good,False,0.9634,0.9987,ACCEPT,0.9999,0.9987,ACCEPT
Завершенные_задачи__Не_убранный_газон_,17516,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,22386,Не убранный газон,lawn,good,False,0.9903,0.9957,ACCEPT,0.9897,0.9957,ACCEPT
Завершенные_задачи__Не_убранный_газон_,41214,Не убранный газон,lawn,good,False,0.9999,0.9999,ACCEPT,0.9995,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,45807,Не убранный газон,lawn,good,True,0.9999,0.9946,ACCEPT,1.0,0.9946,ACCEPT
Завершенные_задачи__Не_убранный_газон_,26273,Не убранный газон,lawn,good,True,0.9998,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,42968,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,5305,Не убранный газон,lawn,good,False,1.0,0.9993,ACCEPT,1.0,0.9993,ACCEPT
Завершенные_задачи__Не_убранный_газон_,21723,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,44589,Не убранный газон,lawn,good,False,0.9999,0.9993,ACCEPT,0.9988,0.9993,ACCEPT
Завершенные_задачи__Не_убранный_газон_,35284,Не убранный газон,lawn,good,False,0.9992,0.9998,ACCEPT,0.9999,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,25120,Не убранный газон,lawn,good,False,1.0,0.9822,ACCEPT,1.0,0.9822,ACCEPT
Завершенные_задачи__Не_убранный_газон_,20936,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,41448,Не убранный газон,lawn,good,False,0.9967,0.9996,ACCEPT,1.0,0.9996,ACCEPT
Завершенные_задачи__Не_убранный_газон_,47529,Не убранный газон,lawn,good,False,0.9993,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,50225,Не убранный газон,lawn,good,False,0.9995,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,32271,Не убранный газон,lawn,good,False,1.0,0.9892,ACCEPT,1.0,0.9892,ACCEPT
Завершенные_задачи__Не_убранный_газон_,35772,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.9996,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,2371,Не убранный газон,lawn,good,False,1.0,0.9965,ACCEPT,1.0,0.9965,ACCEPT
Завершенные_задачи__Не_убранный_газон_,40831,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,4518,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,15510,Не убранный газон,lawn,good,False,0.9883,1.0,ACCEPT,0.9955,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,41736,Не убранный газон,lawn,good,False,1.0,0.9997,ACCEPT,0.9771,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,45253,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,19000,Не убранный газон,lawn,good,True,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,15028,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,49387,Не убранный газон,lawn,good,False,1.0,0.9995,ACCEPT,1.0,0.9995,ACCEPT
Завершенные_задачи__Не_убранный_газон_,5972,Не убранный газон,lawn,good,False,0.9994,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,28687,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,6502,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,50289,Не убранный газон,lawn,good,False,1.0,0.9994,ACCEPT,1.0,0.9994,ACCEPT
Завершенные_задачи__Не_убранный_газон_,41908,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,46548,Не убранный газон,lawn,good,False,0.0168,0.9991,REJECT,0.9607,0.9991,ACCEPT
Завершенные_задачи__Не_убранный_газон_,6639,Не убранный газон,lawn,good,False,0.0569,0.9999,REJECT,0.9876,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,29328,Не убранный газон,lawn,good,False,0.9997,1.0,ACCEPT,0.969,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,10988,Не убранный газон,lawn,good,False,0.9998,0.9994,ACCEPT,0.9853,0.9994,ACCEPT
Завершенные_задачи__Не_убранный_газон_,45893,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,19799,Не убранный газон,lawn,good,False,1.0,0.9913,ACCEPT,1.0,0.9913,ACCEPT
Завершенные_задачи__Не_убранный_газон_,1914,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,3037,Не убранный газон,lawn,good,False,0.8489,1.0,HUMAN_REVIEW,0.9989,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,21446,Не убранный газон,lawn,good,True,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,52654,Не убранный газон,lawn,good,False,0.9992,0.0594,REJECT,0.9998,0.0594,REJECT
Завершенные_задачи__Не_убранный_газон_,3706,Не убранный газон,lawn,good,False,0.999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,19396,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,23698,Не убранный газон,lawn,good,False,1.0,0.999,ACCEPT,1.0,0.999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,24776,Не убранный газон,lawn,good,True,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,28469,Не убранный газон,lawn,good,False,0.9984,1.0,ACCEPT,0.9954,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,9613,Не убранный газон,lawn,good,False,0.0336,0.9998,REJECT,0.0734,0.9998,REJECT
Завершенные_задачи__Не_убранный_газон_,16139,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.9985,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,35121,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,27235,Не убранный газон,lawn,good,False,0.9991,0.9996,ACCEPT,0.9996,0.9996,ACCEPT
Завершенные_задачи__Не_убранный_газон_,37421,Не убранный газон,lawn,good,False,1.0,0.9998,ACCEPT,0.9999,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,45081,Не убранный газон,lawn,good,False,1.0,0.9996,ACCEPT,1.0,0.9996,ACCEPT
Завершенные_задачи__Не_убранный_газон_,52414,Не убранный газон,lawn,good,False,0.9999,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,11892,Не убранный газон,lawn,good,False,0.999,0.998,ACCEPT,1.0,0.998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,11228,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,11564,Не убранный газон,lawn,good,False,0.999,0.9988,ACCEPT,1.0,0.9988,ACCEPT
Завершенные_задачи__Не_убранный_газон_,5216,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,40303,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,25287,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,40979,Не убранный газон,lawn,good,False,0.9799,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,45168,Не убранный газон,lawn,good,False,0.0,1.0,REJECT,0.0,1.0,REJECT
Завершенные_задачи__Не_убранный_газон_,15913,Не убранный газон,lawn,good,True,1.0,0.9999,ACCEPT,0.9996,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,32910,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,38558,Не убранный газон,lawn,good,False,0.9993,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,9452,Не убранный газон,lawn,good,False,1.0,0.9997,ACCEPT,1.0,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,15339,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
